Label,GlassNr,Time,SensorNr,Identifier,Interval,Measurement,Iteration
645-2,4,2125433,2,Lower,47,95882952.00,1
645-2,4,2125442,3,Lower,47,102400000.00,1
645-2,4,2125450,4,Lower,47,102400000.00,1
645-2,4,2125459,5,Lower,47,102400000.00,1
645-2,4,2125467,6,Lower,47,102400000.00,1
645-2,4,2125476,7,Lower,47,102400000.00,1
645-2,4,2125484,0,Lower,48,102400000.00,1
645-2,4,2125493,1,Lower,48,102400000.00,1
645-2,4,2125501,2,Lower,48,95672992.00,1
645-2,4,2125510,3,Lower,48,102400000.00,1
645-2,4,2125518,4,Lower,48,102400000.00,1
645-2,4,2125527,5,Lower,48,102400000.00,1
645-2,4,2125535,6,Lower,48,102400000.00,1
645-2,4,2125544,7,Lower,48,102400000.00,1
645-2,4,2125552,0,Lower,49,102400000.00,1
645-2,4,2125561,1,Lower,49,102400000.00,1
645-2,4,2125569,2,Lower,49,94739432.00,1
645-2,4,2125577,3,Lower,49,102400000.00,1
645-2,4,2125586,4,Lower,49,102400000.00,1
645-2,4,2125594,5,Lower,49,102400000.00,1
645-2,4,2125603,6,Lower,49,102400000.00,1
645-2,4,2125611,7,Lower,49,102400000.00,1
645-2,4,2125620,0,Lower,50,102400000.00,1
645-2,4,2125628,1,Lower,50,102400000.00,1
645-2,4,2125637,2,Lower,50,94636824.00,1
645-2,4,2125645,3,Lower,50,102400000.00,1
645-2,4,2125654,4,Lower,50,102400000.00,1
645-2,4,2125662,5,Lower,50,102400000.00,1
645-2,4,2125671,6,Lower,50,102400000.00,1
645-2,4,2125679,7,Lower,50,102400000.00,1
645-2,4,2125688,0,Lower,51,102400000.00,1
645-2,4,2125696,1,Lower,51,102400000.00,1
645-2,4,2125705,2,Lower,51,94127112.00,1
645-2,4,2125713,3,Lower,51,102400000.00,1
645-2,4,2125722,4,Lower,51,102400000.00,1
645-2,4,2125730,5,Lower,51,102400000.00,1
645-2,4,2125739,6,Lower,51,102400000.00,1
645-2,4,2125747,7,Lower,51,102400000.00,1
645-2,4,2125756,0,Lower,52,102400000.00,1
645-2,4,2125764,1,Lower,52,102400000.00,1
645-2,4,2125773,2,Lower,52,92728688.00,1
645-2,4,2125781,3,Lower,52,102400000.00,1
645-2,4,2125789,4,Lower,52,102400000.00,1
645-2,4,2125798,5,Lower,52,102400000.00,1
645-2,4,2125806,6,Lower,52,101803496.00,1
645-2,4,2125815,7,Lower,52,102400000.00,1
645-2,4,2125823,0,Lower,53,102400000.00,1
645-2,4,2125832,1,Lower,53,102400000.00,1
645-2,4,2125840,2,Lower,53,92142000.00,1
645-2,4,2125849,3,Lower,53,102400000.00,1
645-2,4,2125857,4,Lower,53,102400000.00,1
645-2,4,2125866,5,Lower,53,102400000.00,1
645-2,4,2125874,6,Lower,53,102160560.00,1
645-2,4,2125883,7,Lower,53,102400000.00,1
645-2,4,2125891,0,Lower,54,102400000.00,1
645-2,4,2125900,1,Lower,54,102400000.00,1
645-2,4,2125908,2,Lower,54,91948088.00,1
645-2,4,2125917,3,Lower,54,102400000.00,1
645-2,4,2125925,4,Lower,54,102400000.00,1
645-2,4,2125934,5,Lower,54,102400000.00,1
645-2,4,2125942,6,Lower,54,101331272.00,1
645-2,4,2125951,7,Lower,54,102400000.00,1
645-2,4,2125959,0,Lower,55,102041264.00,1
645-2,4,2125968,1,Lower,55,102400000.00,1
645-2,4,2125976,2,Lower,55,91085480.00,1
645-2,4,2125985,3,Lower,55,102400000.00,1
645-2,4,2125993,4,Lower,55,102400000.00,1
645-2,4,2126001,5,Lower,55,102400000.00,1
645-2,4,2126010,6,Lower,55,100631096.00,1
645-2,4,2126018,7,Lower,55,102400000.00,1
645-2,4,2126027,0,Lower,56,101331272.00,1
645-2,4,2126035,1,Lower,56,102400000.00,1
645-2,4,2126044,2,Lower,56,89867672.00,1
645-2,4,2126052,3,Lower,56,102400000.00,1
645-2,4,2126061,4,Lower,56,102400000.00,1
645-2,4,2126069,5,Lower,56,102400000.00,1
645-2,4,2126078,6,Lower,56,97924544.00,1
645-2,4,2126086,7,Lower,56,102160560.00,1
