Label,Time,SensorNr,Identifier,Interval,Measurement,Iteration
Leer,1079856,4,Lower,36,583309.63,1
Leer,1079864,5,Lower,36,462406.87,1
Leer,1079873,6,Lower,36,633075.75,1
Leer,1079882,7,Lower,36,482336.31,1
Leer,1079891,0,Lower,37,398676.28,1
Leer,1079899,1,Lower,37,516649.84,1
Leer,1079908,2,Lower,37,324050.62,1
Leer,1079917,3,Lower,37,486460.81,1
Leer,1079926,4,Lower,37,581322.75,1
Leer,1079934,5,Lower,37,457449.19,1
Leer,1079943,6,Lower,37,631319.37,1
Leer,1079952,7,Lower,37,486460.81,1
Leer,1079961,0,Lower,38,395214.19,1
Leer,1079970,1,Lower,38,517041.16,1
Leer,1079978,2,Lower,38,323436.50,1
Leer,1079987,3,Lower,38,485078.16,1
Leer,1079996,4,Lower,38,582811.63,1
Leer,1080005,5,Lower,38,457142.84,1
Leer,1080013,6,Lower,38,628992.63,1
Leer,1080022,7,Lower,38,483018.88,1
Leer,1080031,0,Lower,39,395672.34,1
Leer,1080040,1,Lower,39,514702.19,1
Leer,1080049,2,Lower,39,324358.56,1
Leer,1080057,3,Lower,39,485768.50,1
Leer,1080066,4,Lower,39,581818.19,1
Leer,1080075,5,Lower,39,456531.44,1
Leer,1080084,6,Lower,39,627835.69,1
Leer,1080092,7,Lower,39,480638.34,1
Leer,1080101,0,Lower,40,395901.81,1
Leer,1080110,1,Lower,40,513154.59,1
Leer,1080119,2,Lower,40,321608.03,1
Leer,1080128,3,Lower,40,483018.88,1
Leer,1080136,4,Lower,40,576414.31,1
Leer,1080145,5,Lower,40,455617.34,1
Leer,1080154,6,Lower,40,629572.69,1
Leer,1080163,7,Lower,40,478281.19,1
Leer,1080171,0,Lower,41,394529.00,1
Leer,1080180,1,Lower,41,513154.59,1
Leer,1080189,2,Lower,41,321911.34,1
Leer,1080198,3,Lower,41,482677.34,1
Leer,1080207,4,Lower,41,577878.13,1
Leer,1080215,5,Lower,41,454404.25,1
Leer,1080224,6,Lower,41,622114.19,1
Leer,1080233,7,Lower,41,480638.34,1
Leer,1080242,0,Lower,42,394985.53,1
Leer,1080250,1,Lower,42,510850.59,1
Leer,1080259,2,Lower,42,321305.31,1
Leer,1080268,3,Lower,42,480300.19,1
Leer,1080277,4,Lower,42,575928.00,1
Leer,1080286,5,Lower,42,450505.94,1
Leer,1080294,6,Lower,42,624961.88,1
Leer,1080303,7,Lower,42,476611.59,1
Leer,1080312,0,Lower,43,394301.13,1
Leer,1080321,1,Lower,43,512000.00,1
Leer,1080329,2,Lower,43,320100.03,1
Leer,1080338,3,Lower,43,478616.50,1
Leer,1080347,4,Lower,43,573508.81,1
Leer,1080356,5,Lower,43,451698.28,1
Leer,1080364,6,Lower,43,619292.44,1
Leer,1080373,7,Lower,43,476611.59,1
Leer,1080382,0,Lower,44,395443.12,1
Leer,1080391,1,Lower,44,509326.03,1
Leer,1080400,2,Lower,44,320400.50,1
Leer,1080408,3,Lower,44,477946.31,1
Leer,1080417,4,Lower,44,575442.56,1
Leer,1080426,5,Lower,44,451101.31,1
Leer,1080435,6,Lower,44,620418.06,1
Leer,1080443,7,Lower,44,475284.28,1
Leer,1080452,0,Lower,45,392713.31,1
Leer,1080461,1,Lower,45,509326.03,1
Leer,1080470,2,Lower,45,320701.53,1
Leer,1080479,3,Lower,45,477611.94,1
Leer,1080487,4,Lower,45,573991.06,1
Leer,1080496,5,Lower,45,449024.34,1
Leer,1080505,6,Lower,45,620418.06,1
Leer,1080514,7,Lower,45,476611.59,1
Leer,1080522,0,Lower,46,392487.53,1
Leer,1080531,1,Lower,46,505928.84,1
Leer,1080540,2,Lower,46,320400.50,1
Leer,1080549,3,Lower,46,476611.59,1
Leer,1080557,4,Lower,46,574474.06,1
Leer,1080566,5,Lower,46,448729.19,1
Leer,1080575,6,Lower,46,615939.87,1
Leer,1080584,7,Lower,46,472324.72,1
Leer,1080593,0,Lower,47,390690.56,1
Leer,1080601,1,Lower,47,505928.84,1
Leer,1080610,2,Lower,47,318903.78,1
Leer,1080619,3,Lower,47,475947.00,1
Leer,1080628,4,Lower,47,571588.06,1
Leer,1080636,5,Lower,47,449024.34,1
Leer,1080645,6,Lower,47,616496.06,1
Leer,1080654,7,Lower,47,472651.75,1
Leer,1080663,0,Lower,48,390914.28,1
Leer,1080672,1,Lower,48,505554.19,1
Leer,1080680,2,Lower,48,317716.41,1
Leer,1080689,3,Lower,48,474293.66,1
Leer,1080698,4,Lower,48,575442.56,1
Leer,1080707,5,Lower,48,446381.88,1
Leer,1080715,6,Lower,48,616496.06,1
Leer,1080724,7,Lower,48,473307.16,1
Leer,1080733,0,Lower,49,389798.25,1
Leer,1080742,1,Lower,49,501837.78,1
Leer,1080751,2,Lower,49,318308.97,1
Leer,1080759,3,Lower,49,473307.16,1
Leer,1080768,4,Lower,49,570632.50,1
Leer,1080777,5,Lower,49,446966.38,1
Leer,1080786,6,Lower,49,613173.63,1
Leer,1080794,7,Lower,49,471021.16,1
Leer,1080803,0,Lower,50,390467.13,1
Leer,1080812,1,Lower,50,502946.97,1
Leer,1080821,2,Lower,50,317420.97,1
Leer,1080830,3,Lower,50,472324.72,1
Leer,1080838,4,Lower,50,569680.12,1
Leer,1080847,5,Lower,50,443194.13,1
Leer,1080856,6,Lower,50,609342.44,1
Leer,1080865,7,Lower,50,472979.22,1
Leer,1080873,0,Lower,51,388246.44,1
Leer,1080882,1,Lower,51,500366.47,1
Leer,1080891,2,Lower,51,317716.41,1
Leer,1080900,3,Lower,51,471672.03,1
Leer,1080908,4,Lower,51,570632.50,1
Leer,1080917,5,Lower,51,442332.63,1
Leer,1080926,6,Lower,51,611525.81,1
Leer,1080935,7,Lower,51,467153.28,1
Leer,1080944,0,Lower,52,389798.25,1
Leer,1080952,1,Lower,52,502206.97,1
Leer,1080961,2,Lower,52,315368.03,1
Leer,1080970,3,Lower,52,470696.41,1
Leer,1080979,4,Lower,52,567784.88,1
Leer,1080987,5,Lower,52,444637.44,1
Leer,1080996,6,Lower,52,608799.06,1
Leer,1081005,7,Lower,52,468757.16,1
Leer,1081014,0,Lower,53,388467.37,1
Leer,1081023,1,Lower,53,500733.50,1
Leer,1081031,2,Lower,53,316244.59,1
Leer,1081040,3,Lower,53,470372.06,1
Leer,1081049,4,Lower,53,567313.00,1
Leer,1081058,5,Lower,53,440904.19,1
Leer,1081066,6,Lower,53,607715.12,1
Leer,1081075,7,Lower,53,464609.81,1
