Label,Time,SensorNr,Identifier,Interval,Measurement,Iteration
WasserEssig,1346396,7,Lower,52,14463915.00,1
WasserEssig,1346404,0,Lower,53,13650489.00,1
WasserEssig,1346413,1,Lower,53,19446884.00,1
WasserEssig,1346422,2,Lower,53,12174624.00,1
WasserEssig,1346431,3,Lower,53,16582996.00,1
WasserEssig,1346439,4,Lower,53,18460846.00,1
WasserEssig,1346448,5,Lower,53,14191425.00,1
WasserEssig,1346457,6,Lower,53,17305518.00,1
WasserEssig,1346466,7,Lower,53,14406683.00,1
WasserEssig,1346475,0,Lower,54,13641965.00,1
WasserEssig,1346483,1,Lower,54,19343566.00,1
WasserEssig,1346492,2,Lower,54,12147544.00,1
WasserEssig,1346501,3,Lower,54,16557858.00,1
WasserEssig,1346510,4,Lower,54,18398652.00,1
WasserEssig,1346518,5,Lower,54,14228398.00,1
WasserEssig,1346527,6,Lower,54,17223654.00,1
WasserEssig,1346536,7,Lower,54,14331074.00,1
WasserEssig,1346545,0,Lower,55,13684694.00,1
WasserEssig,1346554,1,Lower,55,19258302.00,1
WasserEssig,1346562,2,Lower,55,12073692.00,1
WasserEssig,1346571,3,Lower,55,16570417.00,1
WasserEssig,1346580,4,Lower,55,18398652.00,1
WasserEssig,1346589,5,Lower,55,14173010.00,1
WasserEssig,1346597,6,Lower,55,17291820.00,1
WasserEssig,1346606,7,Lower,55,14302924.00,1
WasserEssig,1346615,0,Lower,56,13548894.00,1
WasserEssig,1346624,1,Lower,56,19173786.00,1
WasserEssig,1346633,2,Lower,56,12053706.00,1
WasserEssig,1346641,3,Lower,56,16371721.00,1
WasserEssig,1346650,4,Lower,56,18306146.00,1
WasserEssig,1346659,5,Lower,56,14127183.00,1
WasserEssig,1346668,6,Lower,56,17142558.00,1
WasserEssig,1346676,7,Lower,56,14219136.00,1
WasserEssig,1346685,0,Lower,57,13574151.00,1
WasserEssig,1346694,1,Lower,57,19056702.00,1
WasserEssig,1346703,2,Lower,57,11985369.00,1
WasserEssig,1346712,3,Lower,57,16470470.00,1
WasserEssig,1346720,4,Lower,57,18229764.00,1
WasserEssig,1346729,5,Lower,57,14099828.00,1
WasserEssig,1346738,6,Lower,57,17305518.00,1
WasserEssig,1346747,7,Lower,57,14099828.00,1
WasserEssig,1346755,0,Lower,58,13607973.00,1
WasserEssig,1346764,1,Lower,58,19090008.00,1
WasserEssig,1346773,2,Lower,58,11932993.00,1
WasserEssig,1346782,3,Lower,58,16298433.00,1
WasserEssig,1346791,4,Lower,58,18229764.00,1
WasserEssig,1346799,5,Lower,58,14009406.00,1
WasserEssig,1346808,6,Lower,58,16995850.00,1
WasserEssig,1346817,7,Lower,58,14163821.00,1
WasserEssig,1346826,0,Lower,59,13440525.00,1
WasserEssig,1346834,1,Lower,59,18843014.00,1
WasserEssig,1346843,2,Lower,59,11919971.00,1
WasserEssig,1346852,3,Lower,59,16298433.00,1
WasserEssig,1346861,4,Lower,59,18138942.00,1
WasserEssig,1346870,5,Lower,59,13955707.00,1
WasserEssig,1346878,6,Lower,59,16969446.00,1
WasserEssig,1346887,7,Lower,59,14108934.00,1
WasserEssig,1346896,0,Lower,60,13482000.00,1
WasserEssig,1346905,1,Lower,60,18859280.00,1
WasserEssig,1346913,2,Lower,60,11842429.00,1
WasserEssig,1346922,3,Lower,60,16165762.00,1
WasserEssig,1346931,4,Lower,60,18123894.00,1
WasserEssig,1346940,5,Lower,60,13902418.00,1
WasserEssig,1346949,6,Lower,60,16969446.00,1
WasserEssig,1346957,7,Lower,60,14063519.00,1
WasserEssig,1346966,0,Lower,61,13366510.00,1
WasserEssig,1346975,1,Lower,61,18908252.00,1
WasserEssig,1346984,2,Lower,61,11816805.00,1
WasserEssig,1346992,3,Lower,61,16237859.00,1
WasserEssig,1347001,4,Lower,61,18138942.00,1
WasserEssig,1347010,5,Lower,61,13911271.00,1
WasserEssig,1347019,6,Lower,61,16916882.00,1
WasserEssig,1347028,7,Lower,61,14054471.00,1
WasserEssig,1347036,0,Lower,62,13317618.00,1
WasserEssig,1347045,1,Lower,62,18810562.00,1
WasserEssig,1347054,2,Lower,62,11765889.00,1
WasserEssig,1347063,3,Lower,62,16213756.00,1
WasserEssig,1347071,4,Lower,62,17989570.00,1
WasserEssig,1347080,5,Lower,62,13797053.00,1
WasserEssig,1347089,6,Lower,62,16812724.00,1
WasserEssig,1347098,7,Lower,62,14018396.00,1
WasserEssig,1347107,0,Lower,63,13293306.00,1
WasserEssig,1347115,1,Lower,63,18713878.00,1
WasserEssig,1347124,2,Lower,63,11753228.00,1
WasserEssig,1347133,3,Lower,63,16070623.00,1
WasserEssig,1347142,4,Lower,63,17901120.00,1
WasserEssig,1347150,5,Lower,63,13840760.00,1
WasserEssig,1347159,6,Lower,63,16825674.00,1
WasserEssig,1347168,7,Lower,63,13788344.00,1
WasserEssig,1347177,0,Lower,64,13301400.00,1
WasserEssig,1347186,1,Lower,64,18602328.00,1
WasserEssig,1347194,2,Lower,64,11715409.00,1
WasserEssig,1347203,3,Lower,64,16023472.00,1
WasserEssig,1347212,4,Lower,64,17871830.00,1
WasserEssig,1347221,5,Lower,64,13762285.00,1
WasserEssig,1347229,6,Lower,64,16722633.00,1
WasserEssig,1347238,7,Lower,64,13797053.00,1
WasserEssig,1347247,0,Lower,65,13181014.00,1
WasserEssig,1347256,1,Lower,65,18665908.00,1
WasserEssig,1347265,2,Lower,65,11677833.00,1
WasserEssig,1347273,3,Lower,65,16094303.00,1
WasserEssig,1347282,4,Lower,65,17784532.00,1
WasserEssig,1347291,5,Lower,65,13727692.00,1
WasserEssig,1347300,6,Lower,65,16773995.00,1
WasserEssig,1347308,7,Lower,65,13779647.00,1
